1538857154 2 1 280164
1538857551 399 8 870094
1538857932 780 8 657659
1538858301 1149 5 696431
1538858682 1530 10 830277
1538859051 1899 7 789486
1538859419 2267 6 799229
1538859786 2634 5 653569
1538860154 3002 4 711635
1538860535 3383 8 742532
1538860897 3745 6 584677
1538861266 4114 5 770657
1538861634 4482 5 750435
1538861937 4785 5 756118
1538862240 5088 5 750136
1538862543 5391 5 738949
1538862846 5694 5 782729
1538863150 5998 5 734538
1538863453 6301 5 770755
1538863826 6674 5 682230
1538864129 6977 5 726138
1538864432 7280 5 35528
